"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
0.574216616810086,-0.250961573533219,0.176,0.25,1,"FUT8","Neutrophils"
0.579585411086885,-0.765534746362977,0.147,0.2,1,"ALPK1","Neutrophils"
0.579585411086885,-0.765534746362977,0.147,0.2,1,"CUL1","Neutrophils"
0.579585411086885,-0.765534746362977,0.147,0.2,1,"SDCBP","Neutrophils"
0.579585411086885,-0.765534746362977,0.147,0.2,1,"DENND3","Neutrophils"
0.579585411086885,-0.987927167699425,0.147,0.2,1,"WDFY4","Neutrophils"
0.584836034720473,-0.318075769391756,0.265,0.35,1,"ZFYVE16","Neutrophils"
0.588840186848917,-0.113458049783284,0.206,0.3,1,"ACER3","Neutrophils"
0.588840186848917,-0.113458049783284,0.206,0.3,1,"SERF2","Neutrophils"
0.589896398798001,0.312467765638296,0.206,0.3,1,"CDC42BPA","Neutrophils"
0.59011480340704,-0.765534746362977,0.147,0.2,1,"NKAIN2","Neutrophils"
0.595163146709572,0.404390255079335,0.206,0.15,1,"APMAP","Neutrophils"
0.595163146709572,0.404390255079335,0.206,0.15,1,"NCOA3","Neutrophils"
0.605530965746109,0.371968777386958,0.206,0.15,1,"SORT1","Neutrophils"
0.606653813151157,0.597035333021731,0.265,0.2,1,"DLG1","Neutrophils"
0.614941837973231,0.349942471056959,0.206,0.15,1,"APP","Neutrophils"
0.615227503829964,0.556393348524385,0.265,0.2,1,"FRYL","Neutrophils"
0.617989671859906,-0.180572245641821,0.176,0.25,1,"CPEB3","Neutrophils"
0.618819682753718,0.127550049720511,0.176,0.25,1,"SPATA6","Neutrophils"
0.623570205056743,0.41888982477445,0.265,0.4,1,"ERBB4","Neutrophils"
0.623976079917558,0.371968777386958,0.206,0.15,1,"C1QB","Neutrophils"
0.623976079917558,0.497499659470817,0.206,0.15,1,"TGFBR1","Neutrophils"
0.627294140840764,-0.502500340529183,0.147,0.2,1,"C10orf54","Neutrophils"
0.627294140840764,-0.502500340529183,0.147,0.2,1,"RHBDF2","Neutrophils"
0.637038994854737,-0.613531652917927,0.382,0.4,1,"UBE2E2","Neutrophils"
0.638521894313352,-0.595609744920665,0.206,0.25,1,"SGMS1","Neutrophils"
0.647939135541273,-0.30610312772568,0.235,0.3,1,"UTRN","Neutrophils"
0.648260657629888,-0.765534746362977,0.265,0.3,1,"RB1","Neutrophils"
0.648978137881012,0.456857674973471,0.294,0.25,1,"MACF1","Neutrophils"
0.649215215505812,-0.524526646859182,0.235,0.3,1,"DSCAM","Neutrophils"
0.658233819710304,-1.06509502822188,0.235,0.25,1,"FRMD5","Neutrophils"
0.664173245905174,0.108934371553164,0.176,0.25,1,"ATP2C1","Neutrophils"
0.664660719522591,0.127550049720511,0.176,0.25,1,"CTNND2","Neutrophils"
0.665247541125484,0.497499659470817,0.235,0.2,1,"PREX1","Neutrophils"
0.66767394465712,-0.280107919192735,0.147,0.2,1,"MEGF9","Neutrophils"
0.66767394465712,-0.280107919192735,0.147,0.2,1,"KIF5B","Neutrophils"
0.66767394465712,-0.280107919192735,0.147,0.2,1,"NUBPL","Neutrophils"
0.66767394465712,-0.280107919192735,0.147,0.2,1,"PDXDC1","Neutrophils"
0.66767394465712,-0.280107919192735,0.147,0.2,1,"SMCHD1","Neutrophils"
0.668916537163708,-0.543142325026529,0.294,0.35,1,"CCNY","Neutrophils"
0.674683875563104,-0.180572245641821,0.235,0.3,1,"NCKAP5","Neutrophils"
0.692474473695712,0.127550049720511,0.206,0.3,1,"RFX3","Neutrophils"
0.693018331694873,0.556393348524385,0.235,0.2,1,"DIP2C","Neutrophils"
0.693018331694873,0.456857674973471,0.235,0.2,1,"DENND4A","Neutrophils"
0.698872869900712,-0.180572245641821,0.147,0.2,1,"RAB31","Neutrophils"
0.701114603020947,-0.402964666978269,0.206,0.25,1,"RAP1A","Neutrophils"
0.701114603020947,-0.402964666978269,0.206,0.25,1,"GOLGA4","Neutrophils"
0.701114603020947,-0.402964666978269,0.206,0.25,1,"DOCK2","Neutrophils"
0.702411711333477,0.675037845023004,0.235,0.2,1,"SCD","Neutrophils"
0.709204147151408,0.108934371553164,0.147,0.2,1,"CADM1","Neutrophils"
0.709232376729567,0.597035333021731,0.265,0.25,1,"ARMC9","Neutrophils"
0.710323535931435,-0.250961573533219,0.206,0.25,1,"ZNF292","Neutrophils"
0.711417034747203,0.234465253637023,0.176,0.25,1,"SFPQ","Neutrophils"
0.719546993089786,0.456857674973471,0.147,0.2,1,"SMC5","Neutrophils"
0.734657525258901,0.556393348524385,0.265,0.25,1,"FNBP1","Neutrophils"
0.747892778355764,-0.250961573533219,0.206,0.25,1,"RNF149","Neutrophils"
0.747892778355764,-0.250961573533219,0.206,0.25,1,"KIAA0930","Neutrophils"
0.750498202801212,-0.765534746362977,0.176,0.2,1,"PRRC2C","Neutrophils"
0.750598782839661,0.234465253637023,0.147,0.2,1,"SF3B1","Neutrophils"
0.750598782839661,0.234465253637023,0.147,0.2,1,"ASCC3","Neutrophils"
0.750598782839661,0.234465253637023,0.147,0.2,1,"SH3GL3","Neutrophils"
0.757865143756821,0.234465253637023,0.235,0.2,1,"ELF2","Neutrophils"
0.76737943375458,-0.128104825747686,0.206,0.25,1,"AGAP1","Neutrophils"
0.769250973625782,0.612976876890753,0.206,0.2,1,"MAT2A","Neutrophils"
0.769250973625782,0.612976876890753,0.206,0.2,1,"GDI1","Neutrophils"
0.771885936695607,0.523971870832008,0.265,0.35,1,"TAB2","Neutrophils"
0.776581711847199,-0.180572245641821,0.206,0.25,1,"PHIP","Neutrophils"
0.778709433851085,0.349942471056959,0.265,0.25,1,"MT-CO1","Neutrophils"
0.779216431508999,0.819427754358179,0.206,0.2,1,"APOD","Neutrophils"
0.780268853820034,-0.543142325026529,0.176,0.2,1,"RBM47","Neutrophils"
0.785081217918193,0.298595591056738,0.324,0.3,1,"DST","Neutrophils"
0.792935820107032,0.234465253637023,0.147,0.2,1,"ZCCHC11","Neutrophils"
0.79299085985095,0.371968777386958,0.147,0.2,1,"PXK","Neutrophils"
0.793436579147913,-0.180572245641821,0.265,0.3,1,"ARAP2","Neutrophils"
0.795384157578633,-0.113458049783284,0.206,0.25,1,"ATRX","Neutrophils"
0.806565240349551,0.160464672193246,0.265,0.35,1,"FGD4","Neutrophils"
0.808632802227398,0.440916131104449,0.353,0.35,1,"PTPRD","Neutrophils"
0.83593474731891,0.612976876890753,0.147,0.2,1,"KIAA0368","Neutrophils"
0.84176184067199,-0.280107919192735,0.176,0.2,1,"RAP1B","Neutrophils"
0.851922709492458,0.488221845882806,0.353,0.4,1,"PLCL1","Neutrophils"
0.866966120691735,-0.280107919192735,0.235,0.25,1,"NUTM2A-AS1","Neutrophils"
0.868432991684025,0.234465253637023,0.206,0.2,1,"MEG3","Neutrophils"
0.877794467286226,-0.26803508689216,0.382,0.4,1,"WSB1","Neutrophils"
0.878355157750725,0.234465253637023,0.206,0.2,1,"MOG","Neutrophils"
0.883821561621928,0.234465253637023,0.176,0.2,1,"WDPCP","Neutrophils"
0.904504900541517,0.649502752915867,0.294,0.35,1,"PEX5L","Neutrophils"
0.914054340665262,0.736965594166206,0.235,0.25,1,"GNAS","Neutrophils"
0.918513094195946,-0.113458049783284,0.618,0.75,1,"ZEB2","Neutrophils"
0.926216612339122,0.127550049720511,0.176,0.2,1,"GAB1","Neutrophils"
0.928852397118258,0.334000927187937,0.206,0.2,1,"CTSB","Neutrophils"
0.933252148555293,0.404390255079335,0.235,0.25,1,"SEPT7","Neutrophils"
0.936586031815918,0.588102208251724,0.265,0.3,1,"LAMP2","Neutrophils"
0.949092166512762,0.234465253637023,0.206,0.2,1,"GTF2I","Neutrophils"
0.954513243919756,0.334000927187937,0.265,0.3,1,"VTI1A","Neutrophils"
0.963396880491984,-0.150198596598302,0.676,0.8,1,"SLC1A3","Neutrophils"
0.96449311903926,0.304854581528421,0.294,0.3,1,"GPHN","Neutrophils"
0.965851913912348,0.234465253637023,0.324,0.35,1,"SIK3","Neutrophils"
0.966436575299188,0.784662336197502,0.324,0.4,1,"NCAM2","Neutrophils"
0.968290215920136,0.234465253637023,0.176,0.2,1,"CEP170","Neutrophils"
0.968294181769772,0.819427754358179,0.176,0.2,1,"YPEL2","Neutrophils"
0.968316626845533,0.497499659470817,0.176,0.2,1,"TIMP2","Neutrophils"
0.968336391788979,0.349942471056959,0.176,0.2,1,"NCOA7","Neutrophils"
0.979561816328269,-0.350497247084133,0.206,0.2,1,"ATF6","Neutrophils"
0.979561816328269,-0.350497247084133,0.206,0.2,1,"SLC11A1","Neutrophils"
0.979561816328269,-0.350497247084133,0.206,0.2,1,"C20orf194","Neutrophils"
0.991290088483944,0.371968777386958,0.294,0.35,1,"PIP4K2A","Neutrophils"
1,0.456857674973471,0.206,0.25,1,"PABPC1","Neutrophils"
1,0.404390255079335,0.265,0.3,1,"ST18","Neutrophils"
1,0.556393348524385,0.176,0.2,1,"ATP8A1","Neutrophils"
1,0.612976876890753,0.176,0.2,1,"TRA2A","Neutrophils"
1,0.371968777386958,0.176,0.2,1,"MTSS1","Neutrophils"
2.19676368518717e-08,2.21739993738571,1,0.966,0.000238348859842808,"LINC00486","iPS_cells"
1.73925035034972e-07,3.65323643961055,0.88,0.31,0.00188708663012945,"LINGO1","iPS_cells"
3.51388492772055e-05,-1.48889345689002,0.68,0.966,0.38125651465768,"PPP2R2B","iPS_cells"
3.5553953089243e-05,-1.15784397203411,0.8,0.966,0.385760391018287,"IL1RAPL1","iPS_cells"
3.90640428759048e-05,3.26475087842282,0.64,0.103,0.423844865203568,"HSPA1A","iPS_cells"
5.84438346326084e-05,3.38404980679516,0.52,0.034,0.634115605763801,"MT3","iPS_cells"
6.63401720871283e-05,-1.43795189122685,0.56,0.931,0.719790867145342,"PTPRD","iPS_cells"
8.81815240839439e-05,2.87708981807528,0.56,0.069,0.956769536310792,"MT-ATP6","iPS_cells"
0.000104707927973784,-0.799094483679126,1,1,1,"MALAT1","iPS_cells"
0.000157312396926357,-2.95580019608947,0.04,0.517,1,"PPM1H","iPS_cells"
0.000328225783397092,-1.78587519464715,0.28,0.793,1,"MIR219A2","iPS_cells"
0.000581260282339616,2.799087306074,0.44,0.034,1,"GFAP","iPS_cells"
0.000624077264152269,-1.12901977544421,0.68,0.931,1,"CTNNA3","iPS_cells"
0.000644846634963914,-3.17819261742591,0.04,0.448,1,"LPGAT1","iPS_cells"
0.000670001953872099,-1.45572659295482,0.36,0.759,1,"CREB5","iPS_cells"
0.000875778249689515,1.99434359747294,0.76,0.379,1,"CRYAB","iPS_cells"
0.00113596410852951,-1.37083769536831,0.52,0.793,1,"FRMD5","iPS_cells"
0.00119735795148469,-1.78587519464715,0.16,0.621,1,"FUT8","iPS_cells"
0.00128089094232868,-1.71876099878862,0.28,0.69,1,"TMEFF2","iPS_cells"
0.00175325866470251,-1.09707688294146,0.56,0.897,1,"SEPT7","iPS_cells"
0.00219161326142123,-1.90135241206709,0.2,0.586,1,"TJP1","iPS_cells"
0.0024181550306182,1.28123900121138,0.76,0.31,1,"HSP90AA1","iPS_cells"
0.00254505274346723,-1.88541086819807,0.24,0.586,1,"PPP1R14A","iPS_cells"
0.00260319913993309,3.21412480535285,0.28,0,1,"ADCK3","iPS_cells"
0.00261707386204194,-3.10780328953451,0,0.31,1,"TMEM135","iPS_cells"
0.0026599648837614,-3.24530681328445,0,0.31,1,"UTY","iPS_cells"
0.00267795129461963,4.53605290024021,0.28,0,1,"HSPA1B","iPS_cells"
0.0030363669191582,2.02147972741045,0.48,0.103,1,"PPM1B","iPS_cells"
0.00377528021572519,-1.9875090558168,0.16,0.517,1,"MIR181A1HG","iPS_cells"
0.00377528021572519,-1.9875090558168,0.16,0.517,1,"DOCK3","iPS_cells"
0.00404881560306308,-0.883172396002068,0.6,1,1,"PDE4B","iPS_cells"
0.00414996337386508,2.799087306074,0.4,0.069,1,"RGCC","iPS_cells"
0.00428701017911414,2.2585189247113,0.52,0.172,1,"MT-CO2","iPS_cells"
0.0047334370244434,-1.54076269681062,0.2,0.586,1,"AK5","iPS_cells"
0.00481786576590013,-2.28837553517634,0.08,0.414,1,"NLK","iPS_cells"
0.00509710764551982,-3.24530681328445,0,0.276,1,"ESRRG","iPS_cells"
0.00509710764551982,-3.10780328953451,0,0.276,1,"PPP1R12A","iPS_cells"
0.00509710764551982,-3.10780328953451,0,0.276,1,"ATXN2","iPS_cells"
0.00512591396971448,-1.85626452253855,0.12,0.483,1,"HS3ST5","iPS_cells"
0.005141611920793,-3.24530681328445,0,0.276,1,"GAREM1","iPS_cells"
0.00552941389676333,-0.941153420125064,0.4,0.793,1,"DOCK10","iPS_cells"
0.00564648463348888,2.38404980679516,0.32,0.034,1,"AGAP3","iPS_cells"
0.00584680807402431,3.02147972741045,0.24,0,1,"MICALL2","iPS_cells"
0.00584680807402431,3.02147972741045,0.24,0,1,"GRIN1","iPS_cells"
0.00584680807402431,3.02147972741045,0.24,0,1,"TCF25","iPS_cells"
0.00592630738198118,3.67355642399014,0.24,0,1,"SLC26A3","iPS_cells"
0.00592630738198118,3.53605290024021,0.24,0,1,"DNAJB1","iPS_cells"
0.00603838325148116,-0.854916839076804,0.6,0.931,1,"DLG2","iPS_cells"
0.00612170573693119,-1.37083769536831,0.24,0.621,1,"LSAMP","iPS_cells"
0.00623758469477593,-2.24530681328445,0.04,0.345,1,"ARL17B","iPS_cells"
0.00626587480501637,-0.807570265746471,0.6,0.897,1,"PTGDS","iPS_cells"
0.00672949902676077,-1.55140994101013,0.12,0.483,1,"EIF4G3","iPS_cells"
0.00808798061596486,-1.6338721012021,0.08,0.414,1,"PTN","iPS_cells"
0.00859416179585799,0.951090399519054,0.8,0.517,1,"GPRC5B","iPS_cells"
0.00909141837286277,-1.28063988639673,0.36,0.655,1,"PLXDC2","iPS_cells"
0.00924656869668066,0.557012518875856,0.84,0.448,1,"SPP1","iPS_cells"
0.00928035870096428,-2.37083769536831,0.08,0.379,1,"LMCD1-AS1","iPS_cells"
0.009494849069907,-2.78587519464715,0,0.241,1,"EDEM3","iPS_cells"
0.009494849069907,-2.78587519464715,0,0.241,1,"AC144449.1","iPS_cells"
0.009494849069907,-2.78587519464715,0,0.241,1,"KCNQ1OT1","iPS_cells"
0.00957969506741958,-2.95580019608946,0,0.241,1,"LRBA","iPS_cells"
0.00957969506741958,-2.95580019608946,0,0.241,1,"SYNDIG1","iPS_cells"
0.00982803689609991,2.1734828208555,0.52,0.207,1,"MT-CYB","iPS_cells"
0.00986914098266245,-1.78587519464715,0.2,0.517,1,"COL4A5","iPS_cells"
0.0100024259784436,-0.981426003764959,0.68,0.897,1,"ANK3","iPS_cells"
0.0108910941124882,-1.90135241206709,0.08,0.379,1,"GAB2","iPS_cells"
0.0110905806013984,-0.56574938028265,0.96,1,1,"PCDH9","iPS_cells"
0.0111649702760709,-1.66034431256329,0.2,0.517,1,"ZFYVE16","iPS_cells"
0.0113366139095203,2.0621217119078,0.52,0.241,1,"NEAT1","iPS_cells"
0.011381477308468,-2.37083769536831,0.04,0.31,1,"RICTOR","iPS_cells"
0.0116819582391281,-2.24530681328445,0.04,0.31,1,"WDFY2","iPS_cells"
0.0117285628466327,-1.44884020736958,0.12,0.448,1,"MVB12B","iPS_cells"
0.0118420475130809,2.53605290024021,0.28,0.034,1,"RANGAP1","iPS_cells"
0.0122359109468229,2.38404980679516,0.28,0.034,1,"BCYRN1","iPS_cells"
0.0122359109468229,2.38404980679516,0.28,0.034,1,"CCNI","iPS_cells"
0.0124812344599634,-2.10780328953451,0.16,0.448,1,"PDE1A","iPS_cells"
0.0126063739944775,2.21412480535285,0.28,0.034,1,"CHTOP","iPS_cells"
0.0126063739944775,2.21412480535285,0.28,0.034,1,"UBR2","iPS_cells"
0.0126750948931411,-1.52284078881336,0.16,0.483,1,"FRMD4B","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"SELK","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"RP3-406A7.7","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"FASTK","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"BCOR","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"KIFC2","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"DNAJA1","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"DDIT4","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"HGS","iPS_cells"
0.0128674923953159,2.799087306074,0.2,0,1,"ARFGEF2","iPS_cells"
0.0128715606781182,-0.70341303445518,0.32,0.759,1,"PRUNE2","iPS_cells"
0.0129355865103774,3.53605290024021,0.2,0,1,"HACL1","iPS_cells"
0.0129355865103774,3.02147972741045,0.2,0,1,"RPL34","iPS_cells"
0.0129355865103774,3.02147972741045,0.2,0,1,"NPTX2","iPS_cells"
0.0129355865103774,3.21412480535285,0.2,0,1,"PAAF1","iPS_cells"
0.0129355865103774,3.02147972741045,0.2,0,1,"ACADVL","iPS_cells"
0.0129355865103774,3.02147972741045,0.2,0,1,"EWSR1","iPS_cells"
0.0130607176342691,-1.25980638297956,0.2,0.586,1,"AGAP1","iPS_cells"
0.013744819426058,-0.640269872400253,0.92,1,1,"PLP1","iPS_cells"
0.0141325775563769,1.60644222813161,0.48,0.172,1,"NDRG1","iPS_cells"
0.0142610514138792,-0.911406076731011,0.36,0.724,1,"ZEB2","iPS_cells"
0.0148421695488075,-1.55140994101013,0.08,0.379,1,"GALNT13","iPS_cells"
0.0154364504581112,-1.78587519464715,0.12,0.414,1,"SERINC5","iPS_cells"
0.0159449308768756,2.07662128160291,0.52,0.276,1,"MT-ND4","iPS_cells"
0.0167132827047327,-1.10780328953452,0.04,0.31,1,"DMTF1","iPS_cells"
0.0167262595658475,1.62916230463169,0.28,0.034,1,"TIAM1","iPS_cells"
0.0169956144242427,-0.757860818477556,0.56,0.793,1,"SHTN1","iPS_cells"
0.017143037631836,-1.28837553517634,0.16,0.483,1,"UBR3","iPS_cells"
0.0171494954655608,-1.78587519464715,0.16,0.448,1,"WNK1","iPS_cells"
0.0173158850121352,-2.10780328953452,0.08,0.345,1,"LIPA","iPS_cells"
0.017602219434509,-2.59323011670476,0,0.207,1,"SEC24B","iPS_cells"
0.017602219434509,-2.59323011670476,0,0.207,1,"MAP3K7","iPS_cells"
0.017602219434509,-2.59323011670476,0,0.207,1,"PEX3","iPS_cells"
0.017602219434509,-2.59323011670476,0,0.207,1,"MPC1","iPS_cells"
0.0177115049666071,-2.78587519464715,0,0.207,1,"C1orf122","iPS_cells"
0.0177115049666071,-2.78587519464715,0,0.207,1,"THADA","iPS_cells"
0.0177115049666071,-2.78587519464715,0,0.207,1,"WRN","iPS_cells"
0.0177772090454423,-2.95580019608946,0,0.207,1,"TAPT1-AS1","iPS_cells"
0.0178210669512238,-3.24530681328445,0,0.207,1,"LCOR","iPS_cells"
0.0179982075094543,-1.73340777475302,0.16,0.483,1,"NAALADL2","iPS_cells"
0.0185546752146606,2.08859392326899,0.32,0.069,1,"BBS2","iPS_cells"
0.0185546752146606,2.08859392326899,0.32,0.069,1,"PICK1","iPS_cells"
0.0192867996123373,-1.48631491278824,0.24,0.517,1,"UGT8","iPS_cells"
0.0195341803672629,-1.37083769536831,0.24,0.552,1,"SEPT4","iPS_cells"
0.0196470950718204,-1.62237646236427,0.2,0.483,1,"CNTNAP4","iPS_cells"
0.0207602598313634,-1.46394709975979,0.12,0.414,1,"GNAI1","iPS_cells"
0.0212107552058762,-2.24530681328445,0.04,0.276,1,"PLPP1","iPS_cells"
0.021413649610088,-1.37083769536831,0.12,0.414,1,"OTUD7A","iPS_cells"
0.0214304646940256,-1.66034431256329,0.08,0.345,1,"NSMCE2","iPS_cells"
0.0218116222082945,-2.10780328953452,0.04,0.276,1,"ITCH","iPS_cells"
0.0220075453067994,1.799087306074,0.36,0.103,1,"SLC6A8","iPS_cells"
0.0222668813971221,-1.10780328953452,0.08,0.379,1,"TNIK","iPS_cells"
0.0223733107599211,-1.95580019608947,0.04,0.276,1,"EPC1","iPS_cells"
0.0223733107599211,-1.95580019608947,0.04,0.276,1,"NCOA6","iPS_cells"
0.0226064637896428,-1.16438681790088,0.08,0.379,1,"PALM2","iPS_cells"
0.0231189850096472,-1.28837553517634,0.36,0.621,1,"SCD5","iPS_cells"
0.0235889206748805,-0.892790398563665,0.32,0.621,1,"TRIM2","iPS_cells"
0.0237233026251111,-1.52284078881336,0.16,0.448,1,"SLCO3A1","iPS_cells"
0.0239013003813538,1.67355642399014,0.36,0.103,1,"MSI2","iPS_cells"
0.0240664182195091,-1.1879736382185,0.32,0.621,1,"LINC01608","iPS_cells"
0.0245833129340449,-1.69276579025567,0.08,0.345,1,"VRK2","iPS_cells"
0.0261644386288277,-1.37083769536831,0.2,0.483,1,"COBL","iPS_cells"
0.026193121020491,1.16832111573972,0.64,0.379,1,"LAMP2","iPS_cells"
0.0262506466147465,-1.69276579025567,0.12,0.379,1,"DPP6","iPS_cells"
0.0264056062303858,-1.40478502729165,0.36,0.586,1,"ANK2","iPS_cells"
0.0265259531556658,2.38404980679516,0.24,0.034,1,"CLSTN1","iPS_cells"
0.0265259531556658,2.21412480535285,0.24,0.034,1,"ATP1A1","iPS_cells"
0.0265259531556658,2.38404980679516,0.24,0.034,1,"SEPT2","iPS_cells"
0.0265259531556658,2.21412480535285,0.24,0.034,1,"OPHN1","iPS_cells"
0.0265259531556658,2.21412480535285,0.24,0.034,1,"SARAF","iPS_cells"
0.0265259531556658,2.21412480535285,0.24,0.034,1,"TECR","iPS_cells"
0.0273743306972994,2.02147972741045,0.24,0.034,1,"FKBP5","iPS_cells"
0.0273743306972994,2.02147972741045,0.24,0.034,1,"BSG","iPS_cells"
0.0288915468902689,-1.25980638297956,0.28,0.552,1,"ZNF638","iPS_cells"
0.0296732369037979,-0.850005532066868,0.24,0.586,1,"KCNH8","iPS_cells"
0.0298086273084423,-0.761627648400475,0.56,0.828,1,"TMEM144","iPS_cells"
0.0304382475900153,-1.48631491278824,0.12,0.379,1,"LYPLAL1","iPS_cells"
0.0310060111703268,-1.55140994101013,0.16,0.414,1,"SECISBP2L","iPS_cells"
0.0310560435358414,-1.9875090558168,0.16,0.414,1,"GTDC1","iPS_cells"
0.0318910748608666,1.49423272454558,0.44,0.172,1,"HP1BP3","iPS_cells"
0.033294027287011,-1.23333417161837,0.32,0.586,1,"ALCAM","iPS_cells"
0.0352666903215433,-1.78587519464715,0.08,0.31,1,"RGL1","iPS_cells"
0.0352666903215433,-1.78587519464715,0.08,0.31,1,"SKP1","iPS_cells"
0.0352666903215433,-1.78587519464715,0.08,0.31,1,"ZFAND3","iPS_cells"
0.0366383268124212,2.21412480535285,0.28,0.069,1,"RAPGEF3","iPS_cells"
0.0367497037973591,1.89219671046548,0.36,0.138,1,"CLK1","iPS_cells"
0.0370712958159572,-0.923378718397088,0.32,0.621,1,"NTM","iPS_cells"
0.0375061260817128,-1.37083769536831,0.16,0.414,1,"NUTM2A-AS1","iPS_cells"
0.0387451939176907,-2.10780328953452,0.04,0.241,1,"COPA","iPS_cells"
0.0387451939176907,-2.10780328953452,0.04,0.241,1,"SOBP","iPS_cells"
0.0387451939176907,-2.10780328953452,0.04,0.241,1,"ELMO1-AS1","iPS_cells"
0.0387451939176907,-2.10780328953452,0.04,0.241,1,"KCTD7","iPS_cells"
0.0387451939176907,-2.10780328953452,0.04,0.241,1,"DNM1L","iPS_cells"
0.0388652747311941,1.95109039951905,0.28,0.069,1,"YWHAE","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"CD47","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"ZNF451","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"PON2","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"ZDHHC21","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"MIR100HG","iPS_cells"
0.0398904390794721,-1.95580019608947,0.04,0.241,1,"CXADR","iPS_cells"
0.0399422923468384,-1.47393118833241,0.2,0.483,1,"RP3-399L15.3","iPS_cells"
0.0407408438262382,-0.763155118147069,0.64,0.828,1,"TTLL7","iPS_cells"
0.0409851099952978,-1.78587519464715,0.04,0.241,1,"SESTD1","iPS_cells"
0.0409851099952978,-1.78587519464715,0.04,0.241,1,"UBA6","iPS_cells"
0.0409851099952978,-1.78587519464715,0.04,0.241,1,"ZMAT1","iPS_cells"
0.0409851099952978,-1.78587519464715,0.04,0.241,1,"MAPK8","iPS_cells"
